Sample ID,Treatment,Treatment Details,Barcode,antibody,replicate,Flag,Normalized
BJ_01,Untreated,Untreated rep 1,21403,H65520,0,0,8825
BJ_01,Untreated,Untreated rep 1,21403,H65520,1,0,9660
BJ_01,Untreated,Untreated rep 1,21403,H98620,0,0,8208
BJ_01,Untreated,Untreated rep 1,21403,H98620,1,0,7793
BJ_01,Untreated,Untreated rep 1,21403,J31920,0,0,271
BJ_01,Untreated,Untreated rep 1,21403,J31920,1,0,322
BJ_01,Untreated,Untreated rep 1,21403,KAM-CC242,0,0,1568
BJ_01,Untreated,Untreated rep 1,21403,KAM-CC242,1,0,1217
BJ_01,Untreated,Untreated rep 1,21403,KAP-CC006E,0,1,4788
BJ_01,Untreated,Untreated rep 1,21403,KAP-CC006E,1,0,4224
BJ_01,Untreated,Untreated rep 1,21403,KAP-MA023,0,0,1068
BJ_01,Untreated,Untreated rep 1,21403,KAP-MA023,1,0,1288
BJ_01,Untreated,Untreated rep 1,21403,KAP-PK011,0,0,2059
BJ_01,Untreated,Untreated rep 1,21403,KAP-PK011,1,0,2309
BJ_01,Untreated,Untreated rep 1,21403,KAP-ST009E,0,0,3305
BJ_01,Untreated,Untreated rep 1,21403,KAP-ST009E,1,0,2627
BJ_01,Untreated,Untreated rep 1,21403,KAP-ST203,0,0,757
BJ_01,Untreated,Untreated rep 1,21403,KAP-ST203,1,0,699
BJ_01,Untreated,Untreated rep 1,21403,KAP-ST205,0,0,1493
BJ_01,Untreated,Untreated rep 1,21403,KAP-ST205,1,0,1327
BJ_01,Untreated,Untreated rep 1,21403,KAP-TF115,0,0,2679
BJ_01,Untreated,Untreated rep 1,21403,KAP-TF115,1,0,1810
BJ_01,Untreated,Untreated rep 1,21403,KAP-TF118,0,0,729
BJ_01,Untreated,Untreated rep 1,21403,KAP-TF118,1,0,992
BJ_01,Untreated,Untreated rep 1,21403,KAP-TK121,0,0,7691
BJ_01,Untreated,Untreated rep 1,21403,KAP-TK121,1,0,9102
BJ_01,Untreated,Untreated rep 1,21403,KalCTNB5,0,0,10155
BJ_01,Untreated,Untreated rep 1,21403,KalCTNB5,1,1,9675
BJ_01,Untreated,Untreated rep 1,21403,M037-3,0,1,460
BJ_01,Untreated,Untreated rep 1,21403,M037-3,1,0,568
BJ_01,Untreated,Untreated rep 1,21403,M77120,0,0,6566
BJ_01,Untreated,Untreated rep 1,21403,M77120,1,0,6285
BJ_01,Untreated,Untreated rep 1,21403,NK001-4,0,0,6294
BJ_01,Untreated,Untreated rep 1,21403,NK001-4,1,0,5889
BJ_01,Untreated,Untreated rep 1,21403,NK001-6,0,0,1557
BJ_01,Untreated,Untreated rep 1,21403,NK001-6,1,0,1202
BJ_01,Untreated,Untreated rep 1,21403,NK003-2,0,0,1074
BJ_01,Untreated,Untreated rep 1,21403,NK003-2,1,0,872
BJ_01,Untreated,Untreated rep 1,21403,NK003-3,0,0,1719
BJ_01,Untreated,Untreated rep 1,21403,NK003-3,1,0,1611
BJ_01,Untreated,Untreated rep 1,21403,NK004-2,0,0,1572
BJ_01,Untreated,Untreated rep 1,21403,NK004-2,1,0,1626
BJ_01,Untreated,Untreated rep 1,21403,NK004-3,0,1,41
BJ_01,Untreated,Untreated rep 1,21403,NK004-3,1,0,23
BJ_01,Untreated,Untreated rep 1,21403,NK008-3,0,0,864
BJ_01,Untreated,Untreated rep 1,21403,NK008-3,1,0,616
BJ_01,Untreated,Untreated rep 1,21403,NK008-4,0,0,783
BJ_01,Untreated,Untreated rep 1,21403,NK008-4,1,0,938
BJ_01,Untreated,Untreated rep 1,21403,NK008-5,0,0,1066
BJ_01,Untreated,Untreated rep 1,21403,NK008-5,1,0,1035
BJ_01,Untreated,Untreated rep 1,21403,NK009-2,0,0,2414
BJ_01,Untreated,Untreated rep 1,21403,NK009-2,1,0,1656
BJ_01,Untreated,Untreated rep 1,21403,NK009-3,0,0,10612
BJ_01,Untreated,Untreated rep 1,21403,NK009-3,1,0,9701
BJ_01,Untreated,Untreated rep 1,21403,NK009-4,0,0,681
BJ_01,Untreated,Untreated rep 1,21403,NK009-4,1,0,617
BJ_01,Untreated,Untreated rep 1,21403,NK010-2,0,0,1159
BJ_01,Untreated,Untreated rep 1,21403,NK010-2,1,0,974
BJ_01,Untreated,Untreated rep 1,21403,NK010-3,0,0,2307
BJ_01,Untreated,Untreated rep 1,21403,NK010-3,1,0,1567
BJ_01,Untreated,Untreated rep 1,21403,NK018-3,0,0,567
BJ_01,Untreated,Untreated rep 1,21403,NK018-3,1,0,542
BJ_01,Untreated,Untreated rep 1,21403,NK019-3,0,0,13459
BJ_01,Untreated,Untreated rep 1,21403,NK019-3,1,0,10887
BJ_01,Untreated,Untreated rep 1,21403,NK020-1,0,0,1964
BJ_01,Untreated,Untreated rep 1,21403,NK020-1,1,0,1338
BJ_01,Untreated,Untreated rep 1,21403,NK021-1,0,0,425
BJ_01,Untreated,Untreated rep 1,21403,NK021-1,1,0,419
BJ_01,Untreated,Untreated rep 1,21403,NK021-2,0,0,196
BJ_01,Untreated,Untreated rep 1,21403,NK021-2,1,0,486
BJ_01,Untreated,Untreated rep 1,21403,NK022,0,0,4885
BJ_01,Untreated,Untreated rep 1,21403,NK022,1,0,3756
BJ_01,Untreated,Untreated rep 1,21403,NK022-2,0,0,1323
BJ_01,Untreated,Untreated rep 1,21403,NK022-2,1,0,1145
BJ_01,Untreated,Untreated rep 1,21403,NK024-2,0,0,1417
BJ_01,Untreated,Untreated rep 1,21403,NK024-2,1,0,1315
BJ_01,Untreated,Untreated rep 1,21403,NK025-4,0,0,1303
BJ_01,Untreated,Untreated rep 1,21403,NK025-4,1,0,1124
BJ_01,Untreated,Untreated rep 1,21403,NK025-7,0,0,1843
BJ_01,Untreated,Untreated rep 1,21403,NK025-7,1,0,2197
BJ_01,Untreated,Untreated rep 1,21403,NK028-2,0,0,758
BJ_01,Untreated,Untreated rep 1,21403,NK028-2,1,0,608
BJ_01,Untreated,Untreated rep 1,21403,NK030-1,0,0,168
BJ_01,Untreated,Untreated rep 1,21403,NK030-1,1,0,197
BJ_01,Untreated,Untreated rep 1,21403,NK031-4,0,0,1787
BJ_01,Untreated,Untreated rep 1,21403,NK031-4,1,0,1232
BJ_01,Untreated,Untreated rep 1,21403,NK033-2,0,0,42807
BJ_01,Untreated,Untreated rep 1,21403,NK033-2,1,1,32220
BJ_01,Untreated,Untreated rep 1,21403,NK033-3,0,0,41708
BJ_01,Untreated,Untreated rep 1,21403,NK033-3,1,0,46599
BJ_01,Untreated,Untreated rep 1,21403,NK041-2,0,0,3545
BJ_01,Untreated,Untreated rep 1,21403,NK041-2,1,0,2574
BJ_01,Untreated,Untreated rep 1,21403,NK042-1,0,0,2591
BJ_01,Untreated,Untreated rep 1,21403,NK042-1,1,0,2099
BJ_01,Untreated,Untreated rep 1,21403,NK042-2,0,0,4041
BJ_01,Untreated,Untreated rep 1,21403,NK042-2,1,0,2331
BJ_01,Untreated,Untreated rep 1,21403,NK048-4,0,0,2600
BJ_01,Untreated,Untreated rep 1,21403,NK048-4,1,0,2311
BJ_01,Untreated,Untreated rep 1,21403,NK048-4,2,0,1221
BJ_01,Untreated,Untreated rep 1,21403,NK048-4,3,0,1027
BJ_01,Untreated,Untreated rep 1,21403,NK048-5,0,0,1832
BJ_01,Untreated,Untreated rep 1,21403,NK048-5,1,0,2182
BJ_01,Untreated,Untreated rep 1,21403,NK048-6,0,0,27757
BJ_01,Untreated,Untreated rep 1,21403,NK048-6,1,0,21921
BJ_01,Untreated,Untreated rep 1,21403,NK048-7,0,0,3107
BJ_01,Untreated,Untreated rep 1,21403,NK048-7,1,0,2043
BJ_01,Untreated,Untreated rep 1,21403,NK052-4,0,0,11260
BJ_01,Untreated,Untreated rep 1,21403,NK052-4,1,0,15031
BJ_01,Untreated,Untreated rep 1,21403,NK052-5,0,0,122
BJ_01,Untreated,Untreated rep 1,21403,NK052-5,1,0,162
BJ_01,Untreated,Untreated rep 1,21403,NK052-6,0,0,8140
BJ_01,Untreated,Untreated rep 1,21403,NK052-6,1,0,8105
BJ_01,Untreated,Untreated rep 1,21403,NK052-7,0,0,1606
BJ_01,Untreated,Untreated rep 1,21403,NK052-7,1,0,1357
BJ_01,Untreated,Untreated rep 1,21403,NK052-8,0,0,621
BJ_01,Untreated,Untreated rep 1,21403,NK052-8,1,0,851
BJ_01,Untreated,Untreated rep 1,21403,NK054-4,0,0,1439
BJ_01,Untreated,Untreated rep 1,21403,NK054-4,1,0,1572
BJ_01,Untreated,Untreated rep 1,21403,NK054-6,0,0,2668
BJ_01,Untreated,Untreated rep 1,21403,NK054-6,1,0,2557
BJ_01,Untreated,Untreated rep 1,21403,NK054-7,0,0,402
BJ_01,Untreated,Untreated rep 1,21403,NK054-7,1,0,348
BJ_01,Untreated,Untreated rep 1,21403,NK055-1,0,0,6381
BJ_01,Untreated,Untreated rep 1,21403,NK055-1,1,0,4843
BJ_01,Untreated,Untreated rep 1,21403,NK055-2,0,0,809
BJ_01,Untreated,Untreated rep 1,21403,NK055-2,1,0,832
BJ_01,Untreated,Untreated rep 1,21403,NK055-3,0,0,6353
BJ_01,Untreated,Untreated rep 1,21403,NK055-3,1,0,7118
BJ_01,Untreated,Untreated rep 1,21403,NK055-4,0,0,319
BJ_01,Untreated,Untreated rep 1,21403,NK055-4,1,1,338
BJ_01,Untreated,Untreated rep 1,21403,NK055-5,0,0,1579
BJ_01,Untreated,Untreated rep 1,21403,NK055-5,1,0,1843
BJ_01,Untreated,Untreated rep 1,21403,NK055-6,0,1,20
BJ_01,Untreated,Untreated rep 1,21403,NK055-6,1,1,16
BJ_01,Untreated,Untreated rep 1,21403,NK056-2,0,0,7041
BJ_01,Untreated,Untreated rep 1,21403,NK056-2,1,0,6067
BJ_01,Untreated,Untreated rep 1,21403,NK056-3,0,0,20623
BJ_01,Untreated,Untreated rep 1,21403,NK056-3,1,0,19005
BJ_01,Untreated,Untreated rep 1,21403,NK056-4,0,0,29170
BJ_01,Untreated,Untreated rep 1,21403,NK056-4,1,0,30915
BJ_01,Untreated,Untreated rep 1,21403,NK059-2,0,0,823
BJ_01,Untreated,Untreated rep 1,21403,NK059-2,1,0,1598
BJ_01,Untreated,Untreated rep 1,21403,NK059-3,0,0,493
BJ_01,Untreated,Untreated rep 1,21403,NK059-3,1,0,439
BJ_01,Untreated,Untreated rep 1,21403,NK059-4,0,0,2123
BJ_01,Untreated,Untreated rep 1,21403,NK059-4,1,0,5005
BJ_01,Untreated,Untreated rep 1,21403,NK059-5,0,0,2058
BJ_01,Untreated,Untreated rep 1,21403,NK059-5,1,0,1550
BJ_01,Untreated,Untreated rep 1,21403,NK062-2,0,0,1531
BJ_01,Untreated,Untreated rep 1,21403,NK062-2,1,0,1212
BJ_01,Untreated,Untreated rep 1,21403,NK062-3,0,0,2188
BJ_01,Untreated,Untreated rep 1,21403,NK062-3,1,0,2188
BJ_01,Untreated,Untreated rep 1,21403,NK063-2,0,0,1794
BJ_01,Untreated,Untreated rep 1,21403,NK063-2,1,0,1770
BJ_01,Untreated,Untreated rep 1,21403,NK063-3,0,0,8022
BJ_01,Untreated,Untreated rep 1,21403,NK063-3,1,0,7044
BJ_01,Untreated,Untreated rep 1,21403,NK063-4,0,0,1379
BJ_01,Untreated,Untreated rep 1,21403,NK063-4,1,0,1091
BJ_01,Untreated,Untreated rep 1,21403,NK064-2,0,0,2730
BJ_01,Untreated,Untreated rep 1,21403,NK064-2,1,0,3458
BJ_01,Untreated,Untreated rep 1,21403,NK064-3,0,0,4248
BJ_01,Untreated,Untreated rep 1,21403,NK064-3,1,0,2698
BJ_01,Untreated,Untreated rep 1,21403,NK065-2,0,0,531
BJ_01,Untreated,Untreated rep 1,21403,NK065-2,1,0,457
BJ_01,Untreated,Untreated rep 1,21403,NK069-3,0,0,458
BJ_01,Untreated,Untreated rep 1,21403,NK069-3,1,0,476
BJ_01,Untreated,Untreated rep 1,21403,NK070,0,0,1713
BJ_01,Untreated,Untreated rep 1,21403,NK070,1,0,1767
BJ_01,Untreated,Untreated rep 1,21403,NK070-4,0,0,2775
BJ_01,Untreated,Untreated rep 1,21403,NK070-4,1,0,2096
BJ_01,Untreated,Untreated rep 1,21403,NK073-3,0,0,2857
BJ_01,Untreated,Untreated rep 1,21403,NK073-3,1,0,2592
BJ_01,Untreated,Untreated rep 1,21403,NK073-4,0,0,695
BJ_01,Untreated,Untreated rep 1,21403,NK073-4,1,0,566
BJ_01,Untreated,Untreated rep 1,21403,NK073-5,0,0,1267
BJ_01,Untreated,Untreated rep 1,21403,NK073-5,1,0,949
BJ_01,Untreated,Untreated rep 1,21403,NK074-2,0,0,394
BJ_01,Untreated,Untreated rep 1,21403,NK074-2,1,0,537
BJ_01,Untreated,Untreated rep 1,21403,NK074-3,0,0,1285
BJ_01,Untreated,Untreated rep 1,21403,NK074-3,1,0,922
BJ_01,Untreated,Untreated rep 1,21403,NK076-5,0,0,5171
BJ_01,Untreated,Untreated rep 1,21403,NK076-5,1,0,4057
BJ_01,Untreated,Untreated rep 1,21403,NK076-6,0,0,568
BJ_01,Untreated,Untreated rep 1,21403,NK076-6,1,0,540
BJ_01,Untreated,Untreated rep 1,21403,NK079-2,0,0,831
BJ_01,Untreated,Untreated rep 1,21403,NK079-2,1,0,889
BJ_01,Untreated,Untreated rep 1,21403,NK084-3,0,0,12973
BJ_01,Untreated,Untreated rep 1,21403,NK084-3,1,0,10109
BJ_01,Untreated,Untreated rep 1,21403,NK084-5,0,0,15501
BJ_01,Untreated,Untreated rep 1,21403,NK084-5,1,0,9688
BJ_01,Untreated,Untreated rep 1,21403,NK085-2,0,0,865
BJ_01,Untreated,Untreated rep 1,21403,NK085-2,1,0,644
BJ_01,Untreated,Untreated rep 1,21403,NK085-3,0,0,9458
BJ_01,Untreated,Untreated rep 1,21403,NK085-3,1,0,7291
BJ_01,Untreated,Untreated rep 1,21403,NK085-4,0,0,2992
BJ_01,Untreated,Untreated rep 1,21403,NK085-4,1,0,2005
BJ_01,Untreated,Untreated rep 1,21403,NK086-2,0,0,2130
BJ_01,Untreated,Untreated rep 1,21403,NK086-2,1,0,2161
BJ_01,Untreated,Untreated rep 1,21403,NK086-3,0,0,1223
BJ_01,Untreated,Untreated rep 1,21403,NK086-3,1,0,1099
BJ_01,Untreated,Untreated rep 1,21403,NK086-4,0,0,576
BJ_01,Untreated,Untreated rep 1,21403,NK086-4,1,0,462
BJ_01,Untreated,Untreated rep 1,21403,NK087-2,0,0,1298
BJ_01,Untreated,Untreated rep 1,21403,NK087-2,1,0,1148
BJ_01,Untreated,Untreated rep 1,21403,NK089-2,0,1,42
BJ_01,Untreated,Untreated rep 1,21403,NK089-2,1,1,32
BJ_01,Untreated,Untreated rep 1,21403,NK090-1,0,0,367
BJ_01,Untreated,Untreated rep 1,21403,NK090-1,1,0,447
BJ_01,Untreated,Untreated rep 1,21403,NK091-2,0,0,1735
BJ_01,Untreated,Untreated rep 1,21403,NK091-2,1,0,1433
BJ_01,Untreated,Untreated rep 1,21403,NK092-1,0,0,2118
BJ_01,Untreated,Untreated rep 1,21403,NK092-1,1,0,2046
BJ_01,Untreated,Untreated rep 1,21403,NK092-2,0,0,5240
BJ_01,Untreated,Untreated rep 1,21403,NK092-2,1,0,3926
BJ_01,Untreated,Untreated rep 1,21403,NK095-2,0,0,1115
BJ_01,Untreated,Untreated rep 1,21403,NK095-2,1,0,1015
BJ_01,Untreated,Untreated rep 1,21403,NK097-2,0,0,1619
BJ_01,Untreated,Untreated rep 1,21403,NK097-2,1,0,1255
BJ_01,Untreated,Untreated rep 1,21403,NK098-2,0,0,945
BJ_01,Untreated,Untreated rep 1,21403,NK098-2,1,0,602
BJ_01,Untreated,Untreated rep 1,21403,NK099-3,0,0,1105
BJ_01,Untreated,Untreated rep 1,21403,NK099-3,1,0,1038
BJ_01,Untreated,Untreated rep 1,21403,NK099-4,0,0,635
BJ_01,Untreated,Untreated rep 1,21403,NK099-4,1,0,1102
BJ_01,Untreated,Untreated rep 1,21403,NK099-7,0,0,14017
BJ_01,Untreated,Untreated rep 1,21403,NK099-7,1,0,10215
BJ_01,Untreated,Untreated rep 1,21403,NK099-8,0,0,3631
BJ_01,Untreated,Untreated rep 1,21403,NK099-8,1,0,3312
BJ_01,Untreated,Untreated rep 1,21403,NK099-9,0,0,1582
BJ_01,Untreated,Untreated rep 1,21403,NK099-9,1,0,1345
BJ_01,Untreated,Untreated rep 1,21403,NK100-4,0,0,883
BJ_01,Untreated,Untreated rep 1,21403,NK100-4,1,0,1013
BJ_01,Untreated,Untreated rep 1,21403,NK100-5,0,0,4355
BJ_01,Untreated,Untreated rep 1,21403,NK100-5,1,0,3727
BJ_01,Untreated,Untreated rep 1,21403,NK100-6,0,0,11249
BJ_01,Untreated,Untreated rep 1,21403,NK100-6,1,0,9591
BJ_01,Untreated,Untreated rep 1,21403,NK101-4,0,0,2064
BJ_01,Untreated,Untreated rep 1,21403,NK101-4,1,0,1761
BJ_01,Untreated,Untreated rep 1,21403,NK101-5,0,0,2916
BJ_01,Untreated,Untreated rep 1,21403,NK101-5,1,0,2042
BJ_01,Untreated,Untreated rep 1,21403,NK101-6,0,0,8963
BJ_01,Untreated,Untreated rep 1,21403,NK101-6,1,0,7930
BJ_01,Untreated,Untreated rep 1,21403,NK103-4,0,0,40991
BJ_01,Untreated,Untreated rep 1,21403,NK103-4,1,0,39157
BJ_01,Untreated,Untreated rep 1,21403,NK103-5,0,0,3863
BJ_01,Untreated,Untreated rep 1,21403,NK103-5,1,0,3337
BJ_01,Untreated,Untreated rep 1,21403,NK103-6,0,0,24754
BJ_01,Untreated,Untreated rep 1,21403,NK103-6,1,0,19479
BJ_01,Untreated,Untreated rep 1,21403,NK104-2,0,0,205
BJ_01,Untreated,Untreated rep 1,21403,NK104-2,1,0,343
BJ_01,Untreated,Untreated rep 1,21403,NK104-3,0,0,1817
BJ_01,Untreated,Untreated rep 1,21403,NK104-3,1,0,1341
BJ_01,Untreated,Untreated rep 1,21403,NK104-4,0,0,3581
BJ_01,Untreated,Untreated rep 1,21403,NK104-4,1,0,2339
BJ_01,Untreated,Untreated rep 1,21403,NK104-5,0,0,3911
BJ_01,Untreated,Untreated rep 1,21403,NK104-5,1,0,4845
BJ_01,Untreated,Untreated rep 1,21403,NK105-3,0,0,15699
BJ_01,Untreated,Untreated rep 1,21403,NK105-3,1,0,14654
BJ_01,Untreated,Untreated rep 1,21403,NK105-4,0,0,1521
BJ_01,Untreated,Untreated rep 1,21403,NK105-4,1,0,1559
BJ_01,Untreated,Untreated rep 1,21403,NK105-5,0,0,1087
BJ_01,Untreated,Untreated rep 1,21403,NK105-5,1,0,909
BJ_01,Untreated,Untreated rep 1,21403,NK106-3,0,0,858
BJ_01,Untreated,Untreated rep 1,21403,NK106-3,1,0,686
BJ_01,Untreated,Untreated rep 1,21403,NK106-4,0,0,4827
BJ_01,Untreated,Untreated rep 1,21403,NK106-4,1,0,3829
BJ_01,Untreated,Untreated rep 1,21403,NK106-5,0,0,4596
BJ_01,Untreated,Untreated rep 1,21403,NK106-5,1,0,5077
BJ_01,Untreated,Untreated rep 1,21403,NK107-3,0,0,2396
BJ_01,Untreated,Untreated rep 1,21403,NK107-3,1,0,1762
BJ_01,Untreated,Untreated rep 1,21403,NK108-3,0,0,4646
BJ_01,Untreated,Untreated rep 1,21403,NK108-3,1,0,3368
BJ_01,Untreated,Untreated rep 1,21403,NK108-4,0,0,4996
BJ_01,Untreated,Untreated rep 1,21403,NK108-4,1,0,4190
BJ_01,Untreated,Untreated rep 1,21403,NK108-5,0,0,5300
BJ_01,Untreated,Untreated rep 1,21403,NK108-5,1,0,3544
BJ_01,Untreated,Untreated rep 1,21403,NK110-2,0,0,8076
BJ_01,Untreated,Untreated rep 1,21403,NK110-2,1,0,7986
BJ_01,Untreated,Untreated rep 1,21403,NK110-3,0,0,941
BJ_01,Untreated,Untreated rep 1,21403,NK110-3,1,0,841
BJ_01,Untreated,Untreated rep 1,21403,NK110-4,0,0,1356
BJ_01,Untreated,Untreated rep 1,21403,NK110-4,1,0,1102
BJ_01,Untreated,Untreated rep 1,21403,NK112,0,0,370
BJ_01,Untreated,Untreated rep 1,21403,NK112,1,0,278
BJ_01,Untreated,Untreated rep 1,21403,NK116-3,0,0,1571
BJ_01,Untreated,Untreated rep 1,21403,NK116-3,1,0,1370
BJ_01,Untreated,Untreated rep 1,21403,NK116-4,0,0,23343
BJ_01,Untreated,Untreated rep 1,21403,NK116-4,1,0,21446
BJ_01,Untreated,Untreated rep 1,21403,NK116-5,0,0,862
BJ_01,Untreated,Untreated rep 1,21403,NK116-5,1,0,1074
BJ_01,Untreated,Untreated rep 1,21403,NK117-5,0,1,475
BJ_01,Untreated,Untreated rep 1,21403,NK117-5,1,1,552
BJ_01,Untreated,Untreated rep 1,21403,NK120-10,0,0,622
BJ_01,Untreated,Untreated rep 1,21403,NK120-10,1,0,583
BJ_01,Untreated,Untreated rep 1,21403,NK120-4,0,0,12524
BJ_01,Untreated,Untreated rep 1,21403,NK120-4,1,0,12397
BJ_01,Untreated,Untreated rep 1,21403,NK120-6,0,0,1901
BJ_01,Untreated,Untreated rep 1,21403,NK120-6,1,0,1378
BJ_01,Untreated,Untreated rep 1,21403,NK120-8,0,0,524
BJ_01,Untreated,Untreated rep 1,21403,NK120-8,1,0,429
BJ_01,Untreated,Untreated rep 1,21403,NK120-9,0,0,2636
BJ_01,Untreated,Untreated rep 1,21403,NK120-9,1,0,2262
BJ_01,Untreated,Untreated rep 1,21403,NK121-2,0,0,2365
BJ_01,Untreated,Untreated rep 1,21403,NK121-2,1,0,1968
BJ_01,Untreated,Untreated rep 1,21403,NK121-3,0,0,2776
BJ_01,Untreated,Untreated rep 1,21403,NK121-3,1,0,4254
BJ_01,Untreated,Untreated rep 1,21403,NK121-4,0,0,4860
BJ_01,Untreated,Untreated rep 1,21403,NK121-4,1,0,4697
BJ_01,Untreated,Untreated rep 1,21403,NK122-2,0,0,4723
BJ_01,Untreated,Untreated rep 1,21403,NK122-2,1,0,4774
BJ_01,Untreated,Untreated rep 1,21403,NK124-2,0,0,399
BJ_01,Untreated,Untreated rep 1,21403,NK124-2,1,0,464
BJ_01,Untreated,Untreated rep 1,21403,NK126-3,0,0,1968
BJ_01,Untreated,Untreated rep 1,21403,NK126-3,1,0,1621
BJ_01,Untreated,Untreated rep 1,21403,NK126-4,0,0,1959
BJ_01,Untreated,Untreated rep 1,21403,NK126-4,1,0,1746
BJ_01,Untreated,Untreated rep 1,21403,NK129-3,0,0,3497
BJ_01,Untreated,Untreated rep 1,21403,NK129-3,1,0,3683
BJ_01,Untreated,Untreated rep 1,21403,NK129-4,0,0,696
BJ_01,Untreated,Untreated rep 1,21403,NK129-4,1,0,716
BJ_01,Untreated,Untreated rep 1,21403,NK129-5,0,0,911
BJ_01,Untreated,Untreated rep 1,21403,NK129-5,1,0,998
BJ_01,Untreated,Untreated rep 1,21403,NK130-4,0,0,1493
BJ_01,Untreated,Untreated rep 1,21403,NK130-4,1,0,1483
BJ_01,Untreated,Untreated rep 1,21403,NK130-5,0,0,1084
BJ_01,Untreated,Untreated rep 1,21403,NK130-5,1,0,1000
BJ_01,Untreated,Untreated rep 1,21403,NK130-8,0,0,2618
BJ_01,Untreated,Untreated rep 1,21403,NK130-8,1,0,2803
BJ_01,Untreated,Untreated rep 1,21403,NK130-9,0,0,3187
BJ_01,Untreated,Untreated rep 1,21403,NK130-9,1,0,3096
BJ_01,Untreated,Untreated rep 1,21403,NK131-3,0,0,1583
BJ_01,Untreated,Untreated rep 1,21403,NK131-3,1,0,1767
BJ_01,Untreated,Untreated rep 1,21403,NK133-2,0,0,390
BJ_01,Untreated,Untreated rep 1,21403,NK133-2,1,0,756
BJ_01,Untreated,Untreated rep 1,21403,NK139-2,0,0,1048
BJ_01,Untreated,Untreated rep 1,21403,NK139-2,1,0,970
BJ_01,Untreated,Untreated rep 1,21403,NK145-2,0,0,9394
BJ_01,Untreated,Untreated rep 1,21403,NK145-2,1,0,13273
BJ_01,Untreated,Untreated rep 1,21403,NK146,0,0,1483
BJ_01,Untreated,Untreated rep 1,21403,NK146,1,0,1120
BJ_01,Untreated,Untreated rep 1,21403,NK147-2,0,0,1162
BJ_01,Untreated,Untreated rep 1,21403,NK147-2,1,0,872
BJ_01,Untreated,Untreated rep 1,21403,NK149-3,0,0,522
BJ_01,Untreated,Untreated rep 1,21403,NK149-3,1,0,467
BJ_01,Untreated,Untreated rep 1,21403,NK155-2,0,0,151
BJ_01,Untreated,Untreated rep 1,21403,NK155-2,1,0,394
BJ_01,Untreated,Untreated rep 1,21403,NK155-5,0,0,1151
BJ_01,Untreated,Untreated rep 1,21403,NK155-5,1,0,1408
BJ_01,Untreated,Untreated rep 1,21403,NK155-6,0,0,968
BJ_01,Untreated,Untreated rep 1,21403,NK155-6,1,0,511
BJ_01,Untreated,Untreated rep 1,21403,NK155-7,0,0,2100
BJ_01,Untreated,Untreated rep 1,21403,NK155-7,1,0,1955
BJ_01,Untreated,Untreated rep 1,21403,NK155-8,0,0,434
BJ_01,Untreated,Untreated rep 1,21403,NK155-8,1,0,473
BJ_01,Untreated,Untreated rep 1,21403,NK156-4,0,0,5174
BJ_01,Untreated,Untreated rep 1,21403,NK156-4,1,0,3924
BJ_01,Untreated,Untreated rep 1,21403,NK156-6,0,0,2684
BJ_01,Untreated,Untreated rep 1,21403,NK156-6,1,0,1563
BJ_01,Untreated,Untreated rep 1,21403,NK161-2,0,0,5673
BJ_01,Untreated,Untreated rep 1,21403,NK161-2,1,0,4264
BJ_01,Untreated,Untreated rep 1,21403,NK161-3,0,0,5027
BJ_01,Untreated,Untreated rep 1,21403,NK161-3,1,0,3905
BJ_01,Untreated,Untreated rep 1,21403,NK161-4,0,0,6410
BJ_01,Untreated,Untreated rep 1,21403,NK161-4,1,0,4887
BJ_01,Untreated,Untreated rep 1,21403,NK163-2,0,0,13266
BJ_01,Untreated,Untreated rep 1,21403,NK163-2,1,0,10579
BJ_01,Untreated,Untreated rep 1,21403,NK163-3,0,0,5401
BJ_01,Untreated,Untreated rep 1,21403,NK163-3,1,0,3653
BJ_01,Untreated,Untreated rep 1,21403,NK163-4,0,0,978
BJ_01,Untreated,Untreated rep 1,21403,NK163-4,1,0,975
BJ_01,Untreated,Untreated rep 1,21403,NK164-3,0,0,1038
BJ_01,Untreated,Untreated rep 1,21403,NK164-3,1,0,730
BJ_01,Untreated,Untreated rep 1,21403,NK165-2,0,0,512
BJ_01,Untreated,Untreated rep 1,21403,NK165-2,1,0,455
BJ_01,Untreated,Untreated rep 1,21403,NK165-3,0,0,22766
BJ_01,Untreated,Untreated rep 1,21403,NK165-3,1,0,15200
BJ_01,Untreated,Untreated rep 1,21403,NK166-2,0,0,773
BJ_01,Untreated,Untreated rep 1,21403,NK166-2,1,0,1058
BJ_01,Untreated,Untreated rep 1,21403,NK170-3,0,0,905
BJ_01,Untreated,Untreated rep 1,21403,NK170-3,1,0,615
BJ_01,Untreated,Untreated rep 1,21403,NK170-4,0,0,3615
BJ_01,Untreated,Untreated rep 1,21403,NK170-4,1,1,3838
BJ_01,Untreated,Untreated rep 1,21403,NK175-3,0,0,3439
BJ_01,Untreated,Untreated rep 1,21403,NK175-3,1,0,3793
BJ_01,Untreated,Untreated rep 1,21403,NK181-3,0,0,1788
BJ_01,Untreated,Untreated rep 1,21403,NK181-3,1,0,1403
BJ_01,Untreated,Untreated rep 1,21403,NK181-4,0,0,2539
BJ_01,Untreated,Untreated rep 1,21403,NK181-4,1,0,1862
BJ_01,Untreated,Untreated rep 1,21403,NK181-5,0,0,3106
BJ_01,Untreated,Untreated rep 1,21403,NK181-5,1,0,2898
